date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType
27/06/24,C. Pirates,Drew,R,2,FB,10,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,2,FB,1,1,0,bip,grounder,2,go4
27/06/24,C. Pirates,Drew,R,3,CH,10,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,3,CH,10,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,3,FB,2,1,0,bip,grounder,1,single
27/06/24,C. Pirates,Drew,R,4,CB,13,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,4,FB,13,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,4,FB,10,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,4,CH,4,0,0,strike,looking,,
27/06/24,C. Pirates,Drew,R,4,FB,11,0,0,ball,walk,,
27/06/24,C. Pirates,Drew,R,5,CH,12,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,5,CB,13,0,0,ball,,,
27/06/24,C. Pirates,Drew,R,5,CH,5,1,0,bip,fly,5,fo8
02/07/24,Clayton,Drew,R,1,FB,12,1,1,strike,swinging,,
02/07/24,Clayton,Drew,R,1,FB,5,1,0,bip,grounder,2,go4
02/07/24,Clayton,Drew,R,2,CB,12,0,0,ball,,,
02/07/24,Clayton,Drew,R,2,FB,12,0,0,ball,,,
02/07/24,Clayton,Drew,R,2,FB,4,1,0,bip,grounder,4,single
02/07/24,Clayton,Drew,L,3,SL,7,1,1,strike,swinging,,
02/07/24,Clayton,Drew,L,3,SL,7,1,0,foul,,,
02/07/24,Clayton,Drew,L,3,CH,12,0,0,ball,,,
02/07/24,Clayton,Drew,L,3,CB,13,0,0,ball,,,
02/07/24,Clayton,Drew,L,3,FB,2,1,0,bip,fly,4,fo7
02/07/24,Clayton,Drew,L,4,FB,3,1,0,bip,grounder,2,fc
02/07/24,Clayton,Drew,L,5,SL,9,1,0,foul,,,
02/07/24,Clayton,Drew,L,5,CB,6,1,0,bip,grounder,1,roe
03/07/24,Tarboro,Drew,R,1,CB,13,1,1,strike,swinging,,
03/07/24,Tarboro,Drew,R,1,CB,12,1,0,bip,grounder,1,go3
03/07/24,Tarboro,Drew,R,2,FB,12,0,0,ball,,,
03/07/24,Tarboro,Drew,R,2,CB,4,0,0,strike,looking,,
03/07/24,Tarboro,Drew,R,2,CH,2,1,0,bip,grounder,2,single
03/07/24,Tarboro,Drew,R,3,CB,13,1,1,strike,swinging,,
03/07/24,Tarboro,Drew,R,3,CB,4,0,0,strike,looking,,
03/07/24,Tarboro,Drew,R,3,FB,1,1,0,foul,,,
03/07/24,Tarboro,Drew,R,3,CB,10,0,0,ball,,,
03/07/24,Tarboro,Drew,R,3,CB,12,1,1,strike,swinging,,k
03/07/24,Tarboro,Drew,R,4,CH,11,0,0,ball,,,
03/07/24,Tarboro,Drew,R,4,FB,4,1,0,foul,,,
03/07/24,Tarboro,Drew,R,4,FB,9,1,1,strike,swinging,,
03/07/24,Tarboro,Drew,R,4,FB,13,0,0,ball,,,
03/07/24,Tarboro,Drew,R,4,CH,10,0,0,ball,,,
03/07/24,Tarboro,Drew,R,4,FB,1,1,0,bip,grounder,2,single
07/07/24,Oak City,Drew,R,1,FB,7,1,0,bip,popup,4,single
07/07/24,Oak City,Drew,R,2,CG,13,0,0,ball,,,
07/07/24,Oak City,Drew,R,2,FB,4,1,0,foul,,,
07/07/24,Oak City,Drew,R,2,CH,6,1,0,bip,popup,3,po5
07/07/24,Oak City,Drew,R,3,CH,2,1,0,foul,,,
07/07/24,Oak City,Drew,R,3,FB,7,0,0,strike,looking,,
07/07/24,Oak City,Drew,R,3,CH,12,1,0,bip,liner,3,lo5
07/07/24,Oak City,Drew,R,4,FB,13,0,0,ball,,,
07/07/24,Oak City,Drew,R,4,FB,6,1,0,foul,,,
07/07/24,Oak City,Drew,R,4,FB,5,1,1,strike,swinging,,
07/07/24,Oak City,Drew,R,4,CH,12,0,0,ball,,,
07/07/24,Oak City,Drew,R,4,FB,1,1,0,bip,liner,4,double
07/07/24,Oak City,Drew,R,5,SL,2,0,0,strike,looking,,
07/07/24,Oak City,Drew,R,5,FB,1,1,0,foul,,,
07/07/24,Oak City,Drew,R,5,SL,5,1,0,bip,fly,4,fo7
10/07/24,Clayton,Drew,R,1,CH,10,0,0,ball,,,
10/07/24,Clayton,Drew,R,1,FB,7,1,0,bip,grounder,1,go4
10/07/24,Clayton,Drew,R,2,CH,12,1,1,strike,swinging,,
10/07/24,Clayton,Drew,R,2,CH,8,1,1,strike,swinging,,
10/07/24,Clayton,Drew,R,2,FB,10,0,0,ball,,,
10/07/24,Clayton,Drew,R,2,FB,4,1,0,bip,fly,4,fo7
10/07/24,Clayton,Drew,R,3,FB,3,1,0,bip,grounder,2,go4
16/07/24,Oak City,Drew,R,1,CH,5,1,0,bip,popup,2,roe
16/07/24,Oak City,Drew,R,2,FB,8,0,0,strike,looking,,
16/07/24,Oak City,Drew,R,2,CH,4,1,0,bip,liner,1,lo3
16/07/24,Oak City,Drew,R,3,CB,12,0,0,ball,,,
16/07/24,Oak City,Drew,R,3,FB,3,1,0,bip,liner,6,single
16/07/24,Oak City,Drew,R,4,FB,5,1,0,foul,,,
16/07/24,Oak City,Drew,R,4,CH,13,0,0,ball,,,
16/07/24,Oak City,Drew,R,4,CH,8,1,1,strike,swinging,,
16/07/24,Oak City,Drew,R,4,CH,6,1,1,strike,swinging,,k
16/07/24,Oak City,Drew,R,5,FB,7,0,0,strike,looking,,
16/07/24,Oak City,Drew,R,5,FB,10,0,0,ball,,,
16/07/24,Oak City,Drew,R,5,FB,1,1,0,bip,fly,5,sf8
17/07/24,High Point,Drew,R,1,FB,7,0,0,strike,looking,,
17/07/24,High Point,Drew,R,1,FB,12,0,0,ball,,,
17/07/24,High Point,Drew,R,1,CH,10,0,0,ball,,,
17/07/24,High Point,Drew,R,1,CB,12,1,0,bip,grounder,2,go1
17/07/24,High Point,Drew,R,2,FB,10,0,0,ball,,,
17/07/24,High Point,Drew,R,2,FB,2,1,0,bip,grounder,2,sh4
17/07/24,High Point,Drew,R,3,FB,10,0,0,ball,,,
17/07/24,High Point,Drew,R,3,CH,2,1,1,strike,swinging,,
17/07/24,High Point,Drew,R,3,FB,12,0,0,ball,,,
17/07/24,High Point,Drew,R,3,FB,6,1,0,foul,,,
17/07/24,High Point,Drew,L,4,FB,6,0,0,strike,looking,,
17/07/24,High Point,Drew,L,4,CB,6,1,0,foul,,,
17/07/24,High Point,Drew,L,4,CH,12,0,0,ball,,,
17/07/24,High Point,Drew,L,4,CB,13,1,1,strike,swinging,,k
17/07/24,High Point,Drew,L,5,FB,4,0,0,strike,looking,,
17/07/24,High Point,Drew,L,5,FB,8,1,0,foul,,,
17/07/24,High Point,Drew,L,5,CB,11,0,0,ball,,,
17/07/24,High Point,Drew,L,5,FB,12,0,0,ball,,,
17/07/24,High Point,Drew,L,5,CH,4,1,1,strike,swinging,,k
06/07/24,High Point,Drew,R,1,FB,5,1,0,foul,,,
06/07/24,High Point,Drew,R,1,FB,1,1,0,foul,,,
06/07/24,High Point,Drew,R,1,CB,13,1,1,strike,swinging,,k
