date,opponent,batter,pitcherHand,plateAppearance,pitchType,pitchLocation,swing,miss,result,resultType,resultLocation,hitType
02/07/24,Clayton,Garrett,L,3,SL,12,0,0,ball,,,
02/07/24,Clayton,Garrett,L,3,CH,13,0,0,ball,,,
02/07/24,Clayton,Garrett,L,3,CB,10,0,0,ball,walk,,
02/07/24,Clayton,Garrett,L,4,FB,11,0,0,ball,,,
02/07/24,Clayton,Garrett,L,4,SL,7,1,0,foul,,,
02/07/24,Clayton,Garrett,L,4,CB,13,1,1,strike,swinging,,
02/07/24,Clayton,Garrett,L,4,CH,8,0,0,strike,looking,,kk
03/07/24,Tarboro,Garrett,R,1,CB,10,0,0,ball,,,
03/07/24,Tarboro,Garrett,R,1,FB,10,0,0,ball,,,
03/07/24,Tarboro,Garrett,R,1,FB,12,0,0,ball,,,
03/07/24,Tarboro,Garrett,R,1,CH,5,0,0,strike,looking,,
03/07/24,Tarboro,Garrett,R,1,FB,6,0,0,strike,looking,,
03/07/24,Tarboro,Garrett,R,1,CB,12,0,0,ball,walk,,
03/07/24,Tarboro,Garrett,R,2,CB,12,0,0,ball,,,
03/07/24,Tarboro,Garrett,R,2,FB,5,1,1,strike,swinging,,
03/07/24,Tarboro,Garrett,R,2,CH,7,1,1,strike,swinging,,
03/07/24,Tarboro,Garrett,R,2,FB,11,1,1,strike,swinging,,k
10/07/24,Clayton,Garrett,R,1,FB,4,0,0,strike,looking,,
10/07/24,Clayton,Garrett,R,1,CB,12,1,0,foul,,,
10/07/24,Clayton,Garrett,R,1,FB,2,1,0,bip,popup,1,po3
10/07/24,Clayton,Garrett,R,2,FB,9,0,0,strike,looking,,
10/07/24,Clayton,Garrett,R,2,FB,13,0,0,ball,,,
10/07/24,Clayton,Garrett,R,2,FB,9,0,0,strike,looking,,
10/07/24,Clayton,Garrett,R,2,FB,11,1,0,bip,grounder,4,single
11/07/24,C. Pirates,Garrett,R,1,FB,10,0,0,ball,,,
11/07/24,C. Pirates,Garrett,R,1,FB,2,1,0,bip,fly,4,fo7
11/07/24,C. Pirates,Garrett,R,2,CH,12,0,0,ball,,,
11/07/24,C. Pirates,Garrett,R,2,CB,11,0,0,ball,,,
11/07/24,C. Pirates,Garrett,R,2,CB,9,0,0,strike,looking,,
11/07/24,C. Pirates,Garrett,R,2,FB,5,1,0,foul,,,
11/07/24,C. Pirates,Garrett,R,3,FB,6,1,0,foul,,,
11/07/24,C. Pirates,Garrett,R,3,FB,3,1,0,bip,fly,4,fo7
11/07/24,C. Pirates,Garrett,R,4,FB,6,0,0,strike,looking,,
11/07/24,C. Pirates,Garrett,R,4,CH,12,0,0,ball,,,
11/07/24,C. Pirates,Garrett,R,4,FB,12,0,0,ball,,,
11/07/24,C. Pirates,Garrett,R,4,FB,10,0,0,ball,,,
11/07/24,C. Pirates,Garrett,R,4,FB,10,0,0,ball,walk,,
11/07/24,C. Pirates,Garrett,R,5,FB,10,0,0,ball,hbp,,
16/07/24,Oak City,Garrett,R,1,FB,13,0,0,ball,,,
16/07/24,Oak City,Garrett,R,1,CH,1,1,0,bip,fly,4,fo7
16/07/24,Oak City,Garrett,R,2,CB,5,0,0,strike,looking,,
16/07/24,Oak City,Garrett,R,2,CH,3,1,0,foul,,,
16/07/24,Oak City,Garrett,R,2,FB,11,0,0,ball,,,
16/07/24,Oak City,Garrett,R,2,FB,11,0,0,ball,,,
16/07/24,Oak City,Garrett,R,2,CH,1,1,0,foul,,,
16/07/24,Oak City,Garrett,R,2,FB,6,0,0,strike,looking,,kk
16/07/24,Oak City,Garrett,R,3,CH,12,0,0,ball,,,
16/07/24,Oak City,Garrett,R,3,CB,13,0,0,ball,,,
16/07/24,Oak City,Garrett,R,3,SL,13,0,0,ball,,,
16/07/24,Oak City,Garrett,R,3,FB,1,1,0,foul,,,
16/07/24,Oak City,Garrett,R,3,FB,11,0,0,ball,walk,,
16/07/24,Oak City,Garrett,R,4,FB,13,0,0,ball,,,
16/07/24,Oak City,Garrett,R,4,CB,13,0,0,ball,,,
16/07/24,Oak City,Garrett,R,4,FB,10,1,0,bip,grounder,1,sb1
17/07/24,High Point,Garrett,R,1,CH,5,0,0,strike,looking,,
17/07/24,High Point,Garrett,R,1,CH,12,0,0,ball,,,
17/07/24,High Point,Garrett,R,1,FB,13,0,0,ball,,,
17/07/24,High Point,Garrett,R,1,CH,10,0,0,ball,,,
17/07/24,High Point,Garrett,R,1,FB,11,0,0,ball,walk,,
17/07/24,High Point,Garrett,R,2,CB,13,1,1,strike,swinging,,
17/07/24,High Point,Garrett,R,2,FB,10,1,0,foul,,,
17/07/24,High Point,Garrett,R,2,FB,12,0,0,ball,,,
17/07/24,High Point,Garrett,R,2,FB,11,0,0,ball,,,
17/07/24,High Point,Garrett,R,2,SL,13,1,1,strike,swinging,,k
17/07/24,High Point,Garrett,L,3,FB,5,1,0,bip,liner,2,lo1
